Chr Gene nSNPs nSims Start Stop Test Pvalue Top.0.1.pvalue Best.SNP SNP.pvalue
11 CD6 125 1000 60495690 60544424 124.523413711518 0.423 0.246 rs11230529 0.0239999999999998
11 CD81 57 1000 2355122 2375225 32.1281739664725 0.726 0.232 rs12277647 0.00958500000000002
11 CD82 171 1000 44543716 44597891 163.250405380273 0.475 0.122 rs2115666 0.001639
11 CDC42BPG 70 1e+05 64348237 64368617 89.3970707171495 0.24443 0.0849 rs3867127 0.00854000000000004
11 CDC42EP2 39 1e+05 64838906 64846476 23.7289271629982 0.6094 0.08679 rs872805 0.00777699999999996
11 CDCA5 65 1000 64601502 64608191 52.4482884526738 0.504 0.137 rs35251366 0.01246
11 CDK2AP2 37 1e+05 67030543 67032678 99.1389511668358 0.04677 0.02163 rs2276020 0.00146899999999999
11 CDKN1C 95 1000 2861023 2863571 68.0775369140982 0.77 0.337 rs3764895 0.0327799999999999
11 CDON 276 1000 125331922 125438397 351.631940523984 0.251 0.14 rs499519 0.01004
11 CEND1 61 1e+05 777109 780126 81.1537143284508 0.20678 0.04995 rs11246327 0.000362800000000007
11 CENTD2 106 1000 72073761 72115821 71.1835747216803 0.65 0.595 rs11820191 0.0590200000000002
11 CEP164 199 1000 116703780 116789192 267.896324609506 0.204 0.148 rs490460 0.005032
11 CEP57 138 1e+05 95163289 95205502 324.596020066629 0.06462 0.04537 rs16922622 0.00798299999999995
11 CFL1 68 1000 65378860 65382380 126.216838005311 0.118 0.164 rs7940691 0.0426399999999999
11 CHCHD8 111 1000 73261360 73265538 113.206450852033 0.379 0.103 rs10898949 0.02079
11 CHEK1 168 1000 125000245 125051360 61.7394479874642 0.913 0.5 rs9943542 0.0797499999999997
11 CHID1 82 1e+06 858395 900823 674.822001446169 2.5e-05 0.000216 rs6597971 2.35899999999998e-05
11 CHKA 85 1000 67576901 67645434 78.2570968899883 0.376 0.216 rs2075609 0.00593099999999996
11 CHORDC1 137 1e+05 89574264 89595854 199.875043291605 0.17513 0.06185 rs11018921 0.007346
11 CHRDL2 111 1e+05 74085121 74119834 176.912639714678 0.11072 0.02998 rs4944945 0.00293100000000001
11 CHRM1 43 1e+05 62432726 62445588 85.2914252601786 0.0497 0.06415 rs10750977 0.0142900000000001
11 CHRM4 17 1e+05 46363215 46364683 48.2129250281038 0.06705 0.01829 rs10838599 0.00574000000000001
11 CHRNA10 102 1000 3643392 3649190 84.6826997638269 0.52 0.289 rs658731 0.0278999999999999
11 CHST1 150 1e+05 45627002 45643748 272.16187974131 0.10049 0.08749 rs17786758 0.0116100000000001
11 CKAP5 97 1000 46721659 46824419 66.8315493972613 0.552 0.105 rs11038990 0.000375499999999997
11 CLCF1 44 1000 66888214 66897782 33.9894747945551 0.468 0.22 rs2255990 0.0950799999999992
11 CLNS1A 59 1000 77004846 77026495 45.5909899894116 0.461 0.288 rs6592741 0.0710000000000002
11 CLP1 57 1e+05 57181205 57185913 114.957731080956 0.09666 0.08752 rs2508443 0.0241699999999999
11 CLPB 102 1000 71681117 71823216 102.661683361139 0.399 0.15 rs11823867 0.01262
11 CNGA4 110 1000 6216905 6222283 120.14342685879 0.35 0.19 rs2929180 0.0256299999999999
11 CNIH2 57 1000 65802271 65808259 59.4344408419813 0.389 0.211 rs12363523 0.0501599999999999
11 CNTF 103 1000 58146720 58149778 96.8068315851606 0.378 0.255 rs12797344 0.0484899999999998
11 CNTN5 2143 1e+05 98397080 99732683 2360.65881697848 0.47781 0.03016 rs11222100 6.97600000000008e-05
11 COMMD9 157 1e+05 36250417 36267575 203.585411548372 0.22549 0.07267 rs7939948 0.00354400000000001
11 COP1 118 1000 104417262 104421261 70.1585529371607 0.749 0.352 rs17375681 0.0305499999999999
11 COPB1 89 1000 14435627 14477974 126.940954657337 0.221 0.165 rs2597209 0.0531900000000001
11 CORO1B 45 1e+05 66962093 66967839 82.2059827569815 0.12685 0.03166 rs3815364 0.00124700000000003
11 COX8A 51 1e+05 63498654 63500591 266.187481847089 0.00545 0.00326 rs11231662 0.00135000000000002
11 CPT1A 132 1000 68278663 68365975 82.5181917072144 0.69 0.275 rs3019594 0.02978
11 CREB3L1 45 1000 46255803 46299548 63.3303100612898 0.19 0.111 rs10838599 0.00574000000000001
11 CREBZF 72 1000 85046517 85053821 89.7493143317229 0.288 0.176 rs7947489 0.00988299999999995
11 CRTAM 157 1e+05 122214464 122248557 256.011119793674 0.09058 0.11368 rs6650181 0.0158599999999999
11 CRY2 77 1e+05 45825244 45861375 326.695729066845 0.00053 0.00115 rs10838519 0.000123800000000003
11 CRYAB 42 1e+05 111284559 111287683 58.3663980055947 0.23544 0.06926 rs634983 0.0198900000000001
11 CSRP3 111 1000 19160153 19180165 128.149235239021 0.3 0.159 rs10500844 0.0164399999999999
11 CST6 69 1000 65536037 65537552 57.6083536415814 0.485 0.377 rs668210 0.0835700000000001
11 CSTF3 146 1000 33062705 33139613 134.038366595969 0.386 0.265 rs11032128 0.00604
11 CTNND1 58 1000 57285809 57343228 47.4619991196352 0.439 0.244 rs648412 0.01361
11 CTR9 98 1e+05 10729386 10757866 105.841847232649 0.34626 0.08966 rs11602203 0.007314
11 CTSC 153 1000 87666407 87710589 147.340066197932 0.469 0.379 rs10734151 0.0285900000000001
11 CTSD 67 1e+05 1730560 1741798 147.417603527334 0.04496 0.03206 rs2292962 0.00550899999999997
11 CTSF 51 1000 66087510 66092623 37.243957278987 0.482 0.336 rs10791881 0.0928300000000002
11 CTSW 60 1e+05 65403859 65407788 142.160466100523 0.05112 0.13955 rs601100 0.04164
11 CTTN 69 1000 69922259 69960338 50.7419285850321 0.557 0.174 rs567105 0.0502699999999999
11 CUGBP1 67 1e+06 47446520 47531264 545.283791968922 1.6e-05 1.5e-05 rs12292911 2.75399999999994e-06
11 CUL5 117 1000 107384617 107483698 55.0515116219335 0.785 0.555 rs10890788 0.0302999999999999
11 CWC15 92 1e+05 94335434 94346424 82.0615619692191 0.48684 0.08548 rs1039751 0.001593
11 CWF19L2 304 1000 106702281 106833782 276.266916942257 0.506 0.173 rs489243 0.000878100000000008
11 CXCR5 58 1e+05 118259750 118272181 128.389386296307 0.02527 0.02394 rs7929825 0.001687
11 CYB5R2 146 1000 7642901 7651397 92.684577487006 0.816 0.537 rs10839845 0.0360500000000001
11 CYBASC3 19 1000 60872853 60886305 15.8807982029839 0.412 0.358 rs4939513 0.176
11 CYP2R1 65 1000 14856131 14870327 28.157631346528 0.807 0.514 rs10500804 0.0994500000000002
11 DAGLA 100 1000 61204485 61271049 113.175286664286 0.346 0.266 rs198426 0.0242599999999999
11 DAK 13 1000 60857229 60872807 9.36106063749589 0.456 0.296 rs4939513 0.176
11 DBX1 120 1000 20134335 20138446 107.708557743174 0.598 0.283 rs7102814 0.01318
11 DCDC1 101 1000 31240746 31347897 60.3885666533015 0.635 0.528 rs7116699 0.1181
11 DCHS1 137 1000 6599133 6633650 125.540505077403 0.525 0.199 rs2063082 0.007793
11 DCPS 123 1000 125678856 125720854 101.993534574338 0.594 0.305 rs595760 0.02627
11 DCUN1D5 80 1000 102438030 102468079 45.7051573746735 0.766 0.668 rs2186789 0.1358
11 DDB1 13 1000 60823494 60857242 11.2952874704826 0.381 0.279 rs4939513 0.176
11 DDB2 73 1e+05 47193068 47217345 180.869360463302 0.04762 7e-05 rs10501320 2.98099999999994e-06
11 DDI1 135 1000 103412517 103415132 161.56590796815 0.293 0.105 rs17101824 0.01117
11 DDX10 272 1000 108041025 108316858 247.076659959198 0.433 0.181 rs2852179 0.003048
11 DDX25 124 1e+05 125279481 125298215 254.146323041588 0.05883 0.09617 rs499519 0.01004
11 DDX6 85 1000 118123682 118167182 104.13317161514 0.32 0.254 rs632124 0.0579099999999999
11 DEAF1 97 1000 634224 685740 79.4901874614279 0.561 0.234 rs4078520 0.005214
11 DEFB108B 44 1000 71221893 71226256 29.0510325532124 0.495 0.234 rs7127709 0.0807200000000007
11 DEPDC7 94 1000 32993985 33011704 79.2287453390217 0.427 0.155 rs11032128 0.00604
11 DGAT2 101 1000 75157425 75190227 45.9167972080258 0.678 0.155 rs1944438 0.0161000000000001
11 DGKZ 31 1e+05 46311314 46358680 72.0158978814986 0.06925 0.06302 rs10838599 0.00574000000000001
11 DHCR7 173 1000 70823104 70837125 205.126292779226 0.315 0.173 rs41347850 0.01045
11 DIXDC1 72 1000 111313136 111398517 97.2046706008134 0.249 0.113 rs4252588 0.02198
11 DKFZP566E164 41 1000 63824438 63828815 32.73126878619 0.516 0.489 rs2244625 0.138299999999999
11 DKFZP586H2123 297 1e+05 35409951 35503752 467.667519512035 0.10959 0.08614 rs592268 0.00151000000000001
11 DKFZp761E198 64 1000 65299953 65304398 68.8895322704196 0.356 0.271 rs2277304 0.0377300000000003
11 DKK3 207 1e+05 11941118 11987493 372.709712997805 0.04908 0.02574 rs12575803 0.00293100000000001
11 DLAT 57 1000 111400747 111440188 67.3311095565723 0.265 0.16 rs476581 0.02256
11 DLG2 1753 1000 82843700 84312113 1341.81658273897 0.885 0.572 rs11234133 0.007341
11 DNAJB13 82 1000 73339011 73358980 45.7085097349993 0.787 0.51 rs7109266 0.0816399999999996
11 DNAJC24 75 1000 31347952 31410958 22.7155745125279 0.858 0.818 rs17247682 0.2606
11 DNAJC4 56 1000 63754328 63758329 87.1369128793086 0.156 0.136 rs2236647 0.03165
11 DNHD1 110 1e+05 6543910 6549825 191.386337008514 0.08393 0.01726 rs11603869 0.001618
11 DPAGT1 77 1000 118472422 118477995 20.731582396757 0.929 0.824 rs3825059 0.249999999999999
11 DPF2 44 1000 64857921 64877027 35.877978292509 0.568 0.1 rs872805 0.00777699999999996
11 DPP3 61 1000 66004455 66033706 40.1619090133995 0.474 0.328 rs10791881 0.0928300000000002
11 DRAP1 57 1e+05 65443303 65445607 120.736881684531 0.07415 0.15144 rs601100 0.04164
11 DRD2 201 1000 112785526 112851211 222.48210169686 0.39 0.221 rs2234689 0.01095
11 DRD4 63 1000 627304 630703 35.0484801902123 0.798 0.413 rs11604855 0.0164800000000001
11 DSCAML1 613 1000 116803698 117173186 458.463039953941 0.811 0.453 rs581580 0.0107
11 DTX4 120 1000 58696387 58732636 74.6548674356644 0.687 0.394 rs491558 0.0451
11 DUSP8 90 1000 1531856 1549726 69.8963021373472 0.525 0.203 rs10835760 0.0337
11 DYNC2H1 729 1000 102485369 102855801 365.522104754406 0.875 0.62 rs658804 0.08056
11 E2F8 115 1000 19202185 19219083 127.747001484786 0.353 0.174 rs10500844 0.0164399999999999
11 EED 124 1e+05 85633462 85667428 207.56323870787 0.13136 0.06366 rs3851189 0.004991
11 EEF1G 28 1000 62083648 62098036 16.1959079199963 0.525 0.239 rs1058678 0.0798799999999996
11 EFCAB4A 51 1e+05 817584 821991 120.067342996935 0.04655 0.00263 rs11246327 0.000362800000000007
11 EFEMP2 63 1e+05 65390487 65396916 140.843981798185 0.0565 0.14128 rs601100 0.04164
11 EHBP1L1 52 1e+05 65100084 65116692 106.479495749239 0.07354 0.07259 rs2236684 0.00478000000000003
11 EHD1 70 1e+05 64376783 64402767 119.459998440837 0.11373 0.03315 rs11827610 0.00524500000000002
11 EHF 184 1000 34599243 34639657 147.370597757672 0.637 0.292 rs286896 0.0336399999999999
11 EI24 93 1000 124944507 124959785 11.3998374553813 0.998 0.96 rs4937010 0.2607
11 EIF1AD 64 1000 65520592 65526154 54.8852169820906 0.476 0.372 rs668210 0.0835700000000001
11 EIF3F 138 1000 7965442 7974294 117.84402872101 0.6 0.498 rs12365005 0.0579099999999999
11 EIF3M 79 1000 32561966 32580590 58.2586983046409 0.613 0.287 rs201834 0.0440199999999999
11 EIF4G2 91 1000 10775168 10787158 93.1620714577375 0.361 0.146 rs11602203 0.007314
11 ELF5 200 1e+05 34456917 34491906 536.754150430471 0.00993 0.00361 rs494024 0.000669399999999982
11 ELMOD1 190 1000 106967026 107042715 106.759335829961 0.899 0.534 rs502318 0.002794
11 ELP4 169 1000 31487872 31761905 32.7035756214839 0.969 0.822 rs2146568 0.110399999999999
11 EML3 25 1000 62126266 62136813 13.4490495028871 0.575 0.261 rs1058678 0.0798799999999996
11 ENDOD1 175 1e+05 94462664 94505463 265.612624869667 0.11771 0.03033 rs11021040 0.001987
11 EPS8L2 79 1000 696122 717727 111.740525798667 0.197 0.107 rs4078520 0.005214
11 ESAM 69 1000 124128228 124137433 57.7375125074523 0.545 0.181 rs658289 0.0317800000000001
11 ESRRA 47 1000 63829619 63840786 31.8237164509844 0.607 0.549 rs2244625 0.138299999999999
11 ETS1 171 1000 127833869 127897371 124.217517531657 0.769 0.407 rs12273317 0.0135899999999999
11 EXPH5 130 1000 107884885 107969570 176.83740234737 0.196 0.125 rs2852179 0.003048
11 EXT2 250 1000 44073674 44223556 285.845526984157 0.337 0.119 rs10742700 0.000616800000000005
11 F2 51 1e+05 46697318 46717632 70.735284582654 0.22859 0.0235 rs8914 0.000299199999999995
11 FADD 92 1e+05 69726916 69731134 195.135724236507 0.04967 0.07824 rs644817 0.00200300000000001
11 FADS1 80 1000 61323676 61340886 52.4474730985093 0.71 0.504 rs569258 0.0573099999999998
11 FADS2 100 1000 61352288 61391401 68.493501688665 0.7 0.422 rs2524287 0.0300600000000002
11 FADS3 93 1e+05 61397573 61415582 114.603098512069 0.25234 0.04535 rs2158027 0.00221200000000001
11 FAM111A 94 1000 58668827 58679087 46.8287735618673 0.78 0.587 rs491558 0.0451
11 FAM111B 100 1000 58631285 58651443 29.1301286749639 0.911 0.726 rs11229786 0.130099999999999
11 FAM118B 180 1000 125586828 125637751 229.900181302661 0.254 0.172 rs674046 0.01825
11 FAM160A2 141 1000 6189139 6212517 136.171712904448 0.396 0.187 rs17237545 0.02137
11 FAM168A 130 1e+05 72794675 72986876 242.072385499272 0.10617 0.06753 rs17310374 0.0215600000000001
11 FAM55A 131 1000 113897646 113935790 260.538236137499 0.114 0.11 rs7124064 0.02306
11 FAM55D 123 1000 113946522 113971694 208.721274690593 0.14 0.226 rs10790026 0.0472899999999998
11 FAM76B 137 1e+05 95141753 95162602 288.999738855574 0.07874 0.06055 rs16922622 0.00798299999999995
11 FAM86C 34 1000 71176204 71189928 26.0768576919578 0.389 0.214 rs7127709 0.0807200000000007
11 FAM89B 44 1e+05 65096395 65098245 89.6375286340849 0.07545 0.06498 rs2236684 0.00478000000000003
11 FANCF 69 1000 22600654 22603963 67.4519476302889 0.366 0.182 rs1874978 0.0603500000000002
11 FAR1 177 1000 13646846 13710469 114.567301188121 0.722 0.351 rs11022949 0.0394699999999998
11 FAT3 615 1000 91724909 92269283 455.301064711859 0.726 0.508 rs4526739 0.00127100000000003
11 FAU 53 1e+05 64644677 64646236 65.2790792415528 0.26619 0.03861 rs11227123 0.00597700000000002
11 FBXL11 56 1000 66644073 66781717 26.9730495493548 0.707 0.193 rs1253784 0.005662
11 FBXO3 152 1000 33719065 33752647 108.311718863865 0.662 0.523 rs2746600 0.0204400000000001
11 FCHSD2 114 1000 72225437 72530791 64.6104526332966 0.774 0.555 rs17310277 0.0956299999999999
11 FDX1 126 1000 109805803 109840815 91.466746988197 0.53 0.23 rs17111331 0.0350100000000002
11 FEN1 66 1000 61316725 61321286 49.1577746307636 0.56 0.406 rs569258 0.0573099999999998
11 FERMT3 57 1000 63730781 63747939 92.1557623802401 0.175 0.135 rs2236647 0.03165
11 FEZ1 127 1000 124820857 124871333 83.4022951734095 0.705 0.33 rs10750297 0.02037
11 FGF19 64 1000 69222186 69228287 48.9443575534854 0.609 0.429 rs3212907 0.0233800000000001
11 FGF3 120 1000 69333916 69343129 72.3115435693745 0.812 0.616 rs12287852 0.0559200000000001
11 FGF4 101 1000 69296977 69299352 68.4735983883198 0.74 0.553 rs12287852 0.0559200000000001
11 FIBIN 115 1000 26972203 26975208 154.280346966317 0.206 0.122 rs11029749 0.01678
11 FIBP 61 1e+05 65407786 65412586 141.880045756629 0.05293 0.14062 rs601100 0.04164
11 FJX1 69 1000 35596630 35598989 68.0478813166503 0.386 0.153 rs11606206 0.0171699999999999
11 FKBP2 55 1000 63764988 63768262 80.1140375103411 0.192 0.14 rs2236647 0.03165
11 FLI1 271 1000 128069022 128188372 184.575720740064 0.882 0.478 rs670991 0.00457199999999998
11 FLJ12529 38 1000 60926776 60953849 46.7546404687926 0.267 0.228 rs4939517 0.191900000000001
11 FLJ14213 272 1000 36354130 36443330 169.781358617859 0.854 0.668 rs11033622 0.0518399999999999
11 FLJ33790 88 1000 74811085 74818881 86.216280722071 0.397 0.435 rs477837 0.0898000000000005
11 FLJ45803 120 1e+05 110669379 110675749 266.941015186827 0.04822 0.01149 rs17092444 0.00104300000000001
11 FLJ46266 79 1000 110890719 110912966 77.4765921775696 0.375 0.104 rs638089 0.02871
11 FLRT1 96 1000 63627937 63643221 98.8860695405504 0.389 0.252 rs2875748 0.0424099999999998
11 FNBP4 65 1e+06 47694644 47745569 794.126560240175 2.8e-05 3e-05 rs1017730 8.55300000000018e-06
11 FOLH1 95 1e+05 49124762 49186798 178.315602165928 0.11412 0.05263 rs679470 0.002997
11 FOLR1 46 1000 71578249 71585014 64.4427120723621 0.198 0.139 rs1802608 0.0171600000000001
11 FOLR2 34 1000 71605466 71610642 31.6084971202016 0.429 0.214 rs514933 0.0528499999999999
11 FOLR3 63 1e+05 71524418 71528582 75.0932279959858 0.30783 0.09827 rs4073394 0.01331
11 FOSL1 63 1e+05 65416267 65424573 141.647082137877 0.05706 0.14536 rs601100 0.04164
11 FOXR1 65 1e+05 118347626 118357205 129.576877790407 0.10304 0.01277 rs741811 0.00121400000000001
11 FOXRED1 93 1000 125644264 125653237 83.3736254798011 0.522 0.197 rs595760 0.02627
11 FRAG1 90 1000 3786359 3804160 101.445830475462 0.326 0.187 rs2672219 0.00685
11 FRMD8 43 1000 64910616 64937571 37.0543326975787 0.499 0.264 rs17304039 0.04596
11 FSHB 73 1000 30209138 30213400 85.6394794611603 0.282 0.122 rs2682344 0.0136600000000001
11 FTH1 92 1e+05 61488332 61491708 119.817142768016 0.20003 0.04648 rs2158027 0.00221200000000001
11 FUT4 117 1e+05 93916774 93922712 254.734254216931 0.06406 0.02699 rs7111719 0.00552999999999999
11 FXC1 111 1e+05 6459252 6462487 336.449087416705 0.02205 0.00697 rs11603869 0.001618
11 FXYD2 139 1000 117195999 117204017 79.5880317266623 0.893 0.505 rs12801338 0.0358400000000001
11 FXYD6 177 1000 117212902 117252577 94.8861464551417 0.962 0.628 rs12801338 0.0358400000000001
11 FZD4 103 1e+05 86334368 86344081 152.725636799314 0.14821 0.05391 rs17820457 0.003132
11 GAB2 228 1e+05 77603989 77806414 1254.69533709296 0.00497 0.00739 rs2510044 0.00134399999999999
11 GAL 75 1000 68208558 68215219 34.4152553439413 0.77 0.636 rs4930600 0.278099999999999
11 GAL3ST3 63 1000 65564811 65573227 57.9455162002041 0.419 0.275 rs4930337 0.0314000000000001
11 GALNTL4 807 1000 11248998 11600128 795.974645115305 0.611 0.191 rs11021857 7.50199999999987e-05
11 GANAB 33 1000 62148873 62170680 9.50023218596998 0.866 0.426 rs1058678 0.0798799999999996
11 GAS2 212 1000 22646229 22791123 243.427206934737 0.289 0.231 rs4550218 0.0396100000000004
11 GDPD4 141 1000 76605250 76676111 236.364908701973 0.142 0.113 rs2602484 0.01157
11 GDPD5 173 1000 74823332 74914247 128.616658573734 0.624 0.446 rs11236451 0.0605799999999999
11 GIF 43 1e+05 59353321 59369550 142.716065175155 0.02531 0.01717 rs572072 0.00063349999999999
11 GLB1L2 124 1000 133707018 133751428 61.4989506892264 0.944 0.447 rs10894799 0.0485099999999997
11 GLB1L3 109 1000 133651484 133694668 69.3402018693644 0.819 0.371 rs10894799 0.0485099999999997
11 GLYAT 134 1000 58232805 58256023 200.307268856823 0.17 0.192 rs2186414 0.04724
11 GLYATL1 131 1000 58467297 58481092 155.828594966479 0.313 0.205 rs531578 0.0480399999999998
11 GLYATL2 154 1e+05 58358115 58368573 526.049124882469 0.03133 0.04815 rs11229676 0.00551800000000001
11 GNG3 39 1000 62231708 62233246 9.81441035597103 0.847 0.296 rs544641 0.0450299999999999
11 GPHA2 53 1e+05 64458518 64459936 127.097777403993 0.05957 0.01702 rs11827610 0.00524500000000002
11 GPR137 45 1000 63809906 63813539 45.4419667391212 0.39 0.425 rs594942 0.1224
11 GPR152 41 1e+05 66975347 66976776 76.6138233040519 0.12577 0.02962 rs3815364 0.00124700000000003
11 GPR44 84 1000 60374973 60380020 143.012704705467 0.12 0.138 rs11230516 0.01949
11 GPR83 118 1000 93750130 93774066 134.024035918969 0.335 0.315 rs10831227 0.0565600000000003
11 GRAMD1B 250 1000 122901737 122998728 315.208661603122 0.234 0.148 rs3016478 0.00123600000000002
11 GRIA4 382 1e+05 104986009 105358029 523.200061300627 0.21137 0.10572 rs2155042 0.00970000000000001
11 GRIK4 515 1000 120036237 120362179 437.364769729268 0.727 0.273 rs4075786 0.00349899999999998
11 GRM5 668 1000 87880625 88420838 407.735179436592 0.898 0.515 rs2513423 0.01865
11 GSTP1 66 1e+05 67107861 67110699 180.417654904766 0.04596 0.01629 rs11227848 0.00254000000000001
11 GTF2H1 126 1e+05 18300718 18345153 358.272689387253 0.0137 0.00786 rs4757638 0.001631
11 GUCY1A2 412 1e+05 106063119 106394381 523.986474151213 0.24119 0.03898 rs11211840 0.00175
11 GYLTL1B 55 1e+05 45899771 45907223 80.3969848414581 0.19172 0.04903 rs17787136 0.00161
11 H2AFX 76 1000 118469794 118471387 20.7713443969948 0.909 0.829 rs3825059 0.249999999999999
11 HARBI1 14 1e+05 46580986 46595353 26.4151278917655 0.13648 0.06868 rs12787314 0.0615700000000001
11 HBB 147 1000 5203271 5204877 139.574362288881 0.506 0.405 rs10488675 0.0109
11 HBD 132 1000 5210634 5212434 132.29523140162 0.43 0.236 rs10837757 0.000604999999999995
11 HBE1 118 1000 5246155 5247949 144.175756842593 0.3 0.169 rs10837757 0.000604999999999995
